Class,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2,-0.056555702,0.846460392,-0.303378328,-37.33165149,0.35498812,2.008279351
2,-0.004830803,1.051456736,-0.490056213,-37.92565852,2.55586723,-3.776262622
2,0.185526773,0.804038408,-0.449574742,13.5337429,5.423253788,-1.02747079
2,-0.044611411,0.861931328,-0.182519621,1.761119546,4.121866795,-0.947698348
2,-0.143347161,0.974617766,-0.52168955,12.88449903,3.709334191,0.494668623
2,0.052080413,0.942049184,-0.550609386,22.39210873,3.545693755,0.618027296
2,0.232311435,0.828597237,-0.226515571,83.4911219,9.580525576,10.23431622
2,0.140847177,1.087254379,-0.318226036,45.9000868,-6.288629286,7.604438561
2,0.039641355,0.924357602,-0.095420656,44.39493776,-12.0095146,3.415618705
2,-0.02019742,0.967028066,-0.131849102,36.46096677,-0.676438157,-1.478466975
2,-0.054158896,1.110186002,-0.097569455,50.9221989,9.390600219,4.711303327
2,0.232046694,0.821474219,-0.121081587,60.66812882,9.722042188,0.388052934
2,0.106396932,0.967359001,-0.060502081,51.93344532,-1.324718332,-0.693658243
2,0.097828882,1.036224988,0.051066243,47.54199563,-0.459182938,-1.632851189
2,0.121565184,1.062331601,0.261498634,47.42302239,-3.173718922,-1.776480109
2,0.153165865,0.918751447,0.218323508,35.85201552,-6.588979064,-0.718787316
2,0.132786527,0.829085589,0.158418942,35.71015072,7.152916355,0.440836767
2,0.034559526,0.942896592,0.328806061,32.46098454,2.692228008,0.729509286
2,-0.107894067,0.937052119,0.305051969,1.092610565,-7.781604752,-2.99602234
2,0.170751814,1.089120548,0.288249711,23.6193387,1.506816245,-1.358061729
2,-0.038920299,0.966319321,0.376914852,5.775712802,-6.486862553,-0.728682017
2,-0.047067706,0.896405936,0.390660214,0.474542274,-2.196664009,2.919234164
2,0.087443385,0.684210021,0.380430734,18.02227469,6.184398105,5.62753725
2,0.094445989,0.889258192,0.401217978,10.30570575,-2.393429806,0.494322056
2,-0.100754736,1.002912049,0.515167756,20.54191815,-15.35208741,2.010266403
2,0.14920885,0.906639698,0.586480468,9.227374173,2.606418854,3.990159246
2,-0.025787001,0.820678419,0.320910606,-8.472931028,-5.295183354,-1.901252918
2,0.081656,0.933052429,0.346578209,-16.64856754,-7.72319303,-6.853465337
2,0.021945123,0.950573822,0.475080812,-27.13818884,-11.17516201,-6.876487119
2,-0.024749025,0.936223989,0.372038849,-17.09084292,-2.585198034,-1.982887552
2,0.021550003,0.908706383,0.22805685,-10.11212019,-1.844550401,-3.22402809
2,-0.136685815,0.676915795,0.292956851,-7.406353221,5.22172663,0.111794764
2,0.127055237,0.902685773,0.416756239,3.368342356,9.308029392,1.552881965
2,0.117851502,0.687853467,0.251881409,-6.076299408,5.798780493,1.29478741
2,-0.046404723,1.064683076,0.285568814,-9.423903476,3.033785749,1.649615325
2,0.000757901,0.826159841,0.113535175,-22.02455957,1.461431314,2.641605833
2,-0.125047623,0.990753802,0.166816745,-24.89770351,1.405590257,1.226572386
2,0.124664924,0.860234119,0.069943691,-14.95713048,5.264238021,2.082168234
2,0.006344854,0.975051724,0.038091773,-25.7787236,9.414791692,2.441904178
2,0.01991868,0.996177591,0.098664623,-9.402395693,11.76656084,3.250459312
2,0.037598886,0.873551444,-0.035028673,-25.72105143,6.999007647,2.686555587
2,0.101359421,0.972952688,0.086524683,-21.21907961,6.079283867,2.675051196
2,-0.156699471,0.976344861,0.180765377,-22.06440796,3.52125432,1.663777453
2,0.033860723,0.855334107,0.032112225,-33.48824769,0.381149729,1.586845685
2,0.104032083,0.986991044,-0.03514116,-36.45076854,-4.700914161,-0.376655196
2,0.110069452,0.834838356,-0.124698288,-23.23907813,2.156145241,0.378958954
2,-0.029353172,1.083192396,-0.194418592,-32.59030341,1.706743655,-2.39458936
2,-0.05192952,0.809858168,-0.134834889,-23.88881958,5.405172322,-0.460700194
2,-0.226843276,1.032198617,-0.209553913,-15.3738395,6.758122656,1.80620901
2,0.087479665,0.981864436,-0.154981085,-19.75131826,5.643785365,4.625293952
2,0.100599229,1.069680621,-0.065195122,-29.88480069,7.687534834,3.365476312
2,0.077981202,0.844276988,-0.123910164,-54.57136046,-0.567140139,-0.170424461
2,-0.012276505,0.867170865,-0.477590658,-34.69188938,-1.541373713,1.504213162
2,-0.005042407,1.015195378,-0.25982066,-15.86694565,-0.695233029,-1.584762865
2,-0.191905561,0.832978673,-0.464936495,-22.20423655,-2.283438449,-1.132726575
2,-0.080597167,0.752501554,-0.391742126,-1.543106846,1.606575353,-0.020499618
2,0.03504803,0.969453381,-0.638484904,-17.32087227,0.18732691,-0.879968774
2,0.066151692,0.729596039,-0.238364716,-27.26704007,-3.199872666,3.457340361
2,0.124715762,0.783187593,-0.362607869,-1.336584115,2.031863171,-0.377322233
2,0.077944208,1.203415275,-0.647195791,16.66785676,2.913085305,-1.451427418
2,0.115654388,0.639165205,-0.270278003,17.39799535,-0.242507077,4.180000412
2,-0.12176119,0.954803443,-0.434525483,50.31708587,2.891594835,4.391613653
2,-0.062824845,1.096521018,-0.385011323,45.04978223,-1.315280281,4.585405838
2,0.019044551,0.945750884,-0.368157906,63.25239416,-1.858729246,2.420482588
2,-0.0226551,0.933528832,-0.39746193,33.12631253,-3.48921739,0.807928759
2,0.172422704,0.87040855,-0.335123247,31.68093804,0.295590045,1.471164925
2,-0.078843581,0.913894361,-0.15165928,38.1857242,1.330322037,-1.105060104
2,0.118159955,1.009969953,-0.099645618,31.29563562,-8.330956513,-2.476188448
2,0.089432929,1.129619615,-0.007981799,52.79240219,-3.299636594,-0.067021674
2,-0.053899483,0.966886139,0.030428028,42.84806678,-4.259831113,-2.929725956
2,0.04193291,0.812886503,0.002010576,39.0790235,1.890035811,-0.715947854
2,0.062276061,1.145305173,0.225134428,30.59884745,6.990714222,2.737133114
2,0.231331291,0.864618488,0.126027617,26.05686194,7.324580481,3.264108461
2,-0.057340173,1.047503919,0.254098457,20.15557356,8.802527316,4.873568309
2,0.16961422,0.853629259,0.201729309,12.07523371,-2.100562923,-2.161882039
2,0.111154823,0.923029765,0.198982414,8.456106354,-3.2704556,-3.487792903
2,-0.012028752,0.870077056,-0.019995149,12.47927493,-4.698764833,-3.121743564
2,0.073158232,0.854738401,0.050390128,11.54005885,-2.316729017,-0.734893919
2,0.072561794,0.916784637,0.069206704,10.94673593,-2.323612274,-0.349024222
2,0.065743105,0.988811515,0.316257841,12.22769492,-4.196585195,-0.811434333
2,0.012987111,1.049176079,-0.010803639,5.04583066,-2.704188976,0.90565352
2,0.115028154,0.907211812,0.011491305,3.77201574,-5.575378182,-0.003241794
2,0.153378015,0.929749949,0.44906711,-4.731246676,-12.24520801,-2.285340715
2,-0.228242187,0.950258343,0.054097556,-5.981078279,-12.36376615,-0.167644893
2,0.079031295,0.72090938,-0.07037386,-25.46465922,-14.37800833,-0.017506011
2,0.072402178,0.895247154,0.331051545,-22.10441679,-9.187578493,-3.800297549
2,0.033273355,0.875049537,0.183632322,-23.79192141,-4.663465196,-9.66778515
2,0.047028097,1.062781658,0.070239974,-20.6236953,2.053085948,-4.630416907
2,0.050621434,1.142363092,0.142129233,-6.083919895,4.03978513,-0.651193295
2,-0.000814055,1.135279483,0.092882259,-0.864525539,4.015608736,1.948622603
2,0.157343562,0.86805523,-0.031968706,-25.93450474,-3.313741565,1.0383882
2,0.030455325,0.946116255,0.159098103,0.225546453,8.553713122,3.707738181
2,0.05638578,0.997002094,0.080057059,-13.42430789,14.1937062,6.289111213
2,0.049973154,1.13452695,0.080841834,-6.245532986,10.70060372,7.454962092
2,-0.073789394,1.041672858,-0.03543112,33.74835361,8.228548849,-30.70855533
2,0.045164124,1.002542748,0.011723513,-4.360793591,-2.3244833,2.969540587
2,-0.151022813,0.892189184,-0.069656991,-0.143818506,0.931379401,1.803366645
2,-0.038031051,0.907383927,0.208224852,0.82658001,-0.289365418,5.120409929
2,-0.173447605,1.117756326,0.093293031,8.475968732,-3.501908499,1.545936319
2,0.016404092,1.004941222,0.206361855,7.436252084,-4.382180092,-3.763017298
2,0.226512608,0.969348106,-0.127427244,6.68945745,-8.866624037,-3.17528076
2,0.060614218,0.9823244,0.060564368,9.273669228,-9.811037385,-5.306045832
2,-0.016898022,1.200814005,0.091454139,11.86805162,-7.167987618,-6.2355111
2,0.068996009,1.113874095,0.205992178,11.36328454,2.290945248,-5.007177385
2,-0.040881065,0.968162168,-0.054164655,-13.0590708,-5.415700664,-8.053262698
2,-0.114134333,0.998266244,0.01489284,-11.29806358,-0.533255201,-9.318978963
2,0.029477502,0.978517701,0.041138975,0.721090798,8.831726282,-2.282900536
2,-0.024566857,0.968587088,0.103596494,-1.296773154,-0.913806491,8.309428398
2,0.069840201,1.130763909,-0.058672237,-0.774988736,9.7951657,-2.383434025
2,0.093209057,0.985875235,-0.027949549,5.268134292,8.342188064,0.446767292
2,-0.052530545,1.033689805,0.023857148,-7.225918685,9.370927234,7.259358752
2,0.280230011,0.867719241,0.051895694,-5.101625363,4.661408418,8.431582525
2,0.182645436,1.03230863,0.118813262,-5.223530141,-1.707165684,11.01318544
2,-0.08728485,0.948196064,0.035046004,-5.687569611,3.216971741,5.478683763
2,0.048108111,0.890588055,-0.024876482,6.496743834,10.4794939,11.99876246
2,-0.053324093,1.066700424,0.13690087,-5.502881988,3.328200341,-3.158169289
2,0.170334819,1.108991779,0.155427262,-8.616124522,-0.461560416,2.69713216
2,-0.161185663,0.957886669,0.035010076,-18.64153543,-56.12113597,26.99586205
2,-0.039293471,0.834867972,-0.200951456,23.43077531,10.23184198,12.08832302
2,-0.006564908,0.956675344,-0.159780128,1.328814289,-9.024900398,2.951883476
2,0.010396697,1.044875857,0.093270806,1.863673866,-1.059130776,-7.072678266
2,0.10020766,0.980183479,0.180493363,7.901308487,3.947326103,-4.525713477
2,-0.140929236,0.967387062,-0.051465108,2.39656533,0.052493119,-4.151809906
2,-0.061125815,1.086283433,-0.085399175,-0.114011644,-3.046769263,-2.389748123
2,-0.044142083,0.954824184,-0.024545297,1.761552459,-0.526033972,4.62983182
2,-0.15470393,1.021326568,0.26145213,6.333627197,4.072923593,1.707218363
2,-0.185128139,0.96126186,-0.025575264,1.589692712,1.957829219,2.325158185
2,0.065729511,0.803904366,-0.078668886,6.295344069,13.37421011,2.741557863
2,0.00057977,1.037881406,0.137152646,3.568583577,6.211024669,4.907794609
2,-0.274696728,0.915284701,-0.043583532,9.138884648,22.70755488,-1.42020607
2,-0.194182329,1.115848087,0.318646088,4.329704795,20.16952558,-3.127615377
2,0.058525973,0.975674014,0.043433965,19.5401777,39.33601538,-17.23409234
2,-0.064057178,0.984843332,-0.057782299,-3.516661865,2.443724406,-7.993810441
2,0.018194351,0.834286166,0.08623623,-2.310943271,3.168026692,-1.614270132
2,0.141927751,0.935488619,0.054327505,2.864722985,12.45411543,1.484243852
2,0.087015447,0.921141733,-0.080482937,-2.580822503,3.729321375,1.486561185
2,0.089147905,1.012829879,0.088989391,-2.744295389,1.629673295,1.205120272
2,0.04949847,0.975974132,-0.07755661,-0.119736439,7.106469603,2.914115047
2,-0.029673042,0.999565418,-0.104109541,-3.687968557,5.10280931,3.804432521
2,0.189610033,1.064542185,0.273817,-0.522684715,6.4354761,2.906589502
2,0.033596591,0.916334696,0.076225811,-0.32533701,5.80098328,6.280260744
2,-0.194480064,0.880022975,0.097044804,-0.344663225,2.844634649,8.753573746
2,-0.010192404,1.122004317,0.040884717,3.424660905,4.562481828,12.44674984
2,-0.008718831,0.929950231,0.113169995,-3.306139157,2.0670465,7.074167006
2,-0.078731206,1.058331179,-0.00820213,-2.003645039,5.081829326,4.515318164
2,0.313060983,0.916366404,0.095962028,-0.174783113,5.422548514,-1.176484405
2,0.004274559,1.074081242,0.020793152,-2.866041895,4.486552181,2.386494822
2,-0.026490892,1.132808186,0.14480204,-3.313659588,-1.332593885,3.823415832
2,-0.052975857,1.005635845,0.166637029,2.488200662,0.315445277,2.430484989
2,-0.023639431,0.984360196,-0.094083946,-2.09144812,-6.775851377,9.037425272
2,0.053310673,1.112904541,0.1590843,0.317592195,-7.437956235,-1.011293511
2,0.153800445,0.878851497,-0.091267832,9.977500328,-9.849185665,-4.639126005
2,0.050643437,0.998886502,0.055493291,8.386930226,-4.730078117,-12.95657156
2,0.325299433,0.991612191,0.020414956,15.71504335,-4.26738234,-10.640986
2,0.060527722,1.112111302,0.21828275,11.56725322,-12.7681424,-10.71368786
2,-0.050251238,1.032565665,-0.091298905,3.783129466,-18.30964399,-2.252627626
2,-0.078458479,0.998798544,-0.072966653,14.52674547,-1.058475905,-2.225609759
2,0.226403909,0.872075332,-0.135986316,11.63948953,0.694332876,-6.573833637
2,-0.176412725,0.867404009,0.070296804,1.451861183,-9.79903127,-0.665612528
2,-0.113663089,1.162242336,-0.014430555,4.424221661,-14.26560825,4.399454841
2,-0.006994061,0.806135972,0.019900894,13.22163407,1.941127923,-7.096510057
2,0.025833888,0.925809542,0.115342445,-0.2548138,-11.85276548,4.788943186
2,0.041041821,0.814892137,0.246439889,18.26627817,1.463634033,-6.022253449
2,0.042428205,0.932993747,0.067900316,-7.452540744,-3.923547291,-2.663695012
2,-0.125895452,1.105103366,-0.11191283,-41.87874763,-6.856529542,-6.179349513
2,-0.217477868,1.22317991,-0.147238222,-58.18979207,-16.66558136,-8.770886747
2,-0.050143077,0.916848528,-0.254736459,-23.66443857,3.932629117,-3.924293317
2,0.027748717,0.915106468,0.058696033,2.455086694,12.13934913,1.322641188
2,-0.102222831,1.035017781,0.035850838,12.727169,13.43929673,6.132297742
2,-0.041719464,0.994533681,0.054676066,23.69135138,16.13984542,23.49686437
2,-0.019675191,0.945570136,0.101189411,-15.74738085,2.799584213,5.514180112
2,0.154046859,1.070780438,0.060697051,-18.12621924,8.240138145,1.926566366
2,-0.014306244,1.154007265,-0.061917273,-22.29451396,9.037219927,10.68259106
2,0.128734095,0.976976799,0.062167552,9.196236607,9.968086387,6.095849828
2,0.120392538,1.232536185,-0.212336817,-14.63399509,-2.422044149,5.802086281
2,0.012314128,1.069705537,-0.117219298,-2.336278098,2.886674485,-0.794500934
2,-0.125524805,0.992244943,0.006021417,13.22424821,5.789442812,0.7244759
2,-0.00867286,0.792869311,0.04708586,11.36163235,2.228493015,-0.204289151
2,0.102780434,1.030151019,-0.005481777,12.08346061,1.588180035,2.172390988
2,0.291150207,1.007600454,0.000392313,13.09658835,2.867465491,-0.206105266
2,-0.102514103,0.936917513,-0.23790642,26.10722436,2.677642979,-1.453616223
2,0.043159985,1.22035158,0.177153956,39.06966389,-4.275596855,-3.211159371
2,-0.180170091,0.850868836,-0.044973115,38.49257487,-5.333493773,4.027512828
2,0.090794231,0.984521506,0.281836785,51.43316631,2.194251387,-3.515279538
2,-0.033084937,1.017909188,0.131486844,28.77978589,0.998833272,-1.906803106
2,-0.057031267,0.851448626,0.226896258,35.03636947,5.781951145,-4.168121987
2,0.053923245,0.967284889,0.220083677,30.42201396,14.15467292,1.412751906
2,-0.023024054,0.817989393,0.169616016,55.56576551,17.92597006,1.097980654
2,0.032682242,0.913961682,0.383926159,40.52785336,11.74444617,-0.369545555
2,-0.149276965,0.90086501,0.459067147,18.96988995,0.369284231,-1.636502386
2,-0.035644313,0.900206859,0.576974502,29.49672441,11.34218935,-5.289991126
2,0.06304969,0.964353199,0.560921718,5.633039114,-0.594077394,-0.040099838
2,0.168619228,0.946387114,0.287458999,29.34942422,1.962098343,3.534360586
2,-0.120472893,0.741330848,0.501429816,25.62356567,3.467633366,0.558176952
2,0.223421418,0.925141728,0.494710328,39.17447739,2.996422198,5.865168349
2,-0.083910809,0.71018904,0.37953714,22.17002593,9.11492081,3.363420655
2,-0.062644188,0.809386999,0.402815283,18.51136411,6.333683192,3.429484348
2,0.017312918,0.505067969,0.609512384,19.5910724,2.781718095,4.070434334
2,-0.045217313,0.845101941,0.64695246,-7.074685771,-6.14714922,5.555063392
2,-0.093750851,0.743412229,0.577634411,14.02718089,-4.426170303,7.688930915
2,-0.12193092,0.795780494,0.542854889,8.745222049,1.134118276,2.481664015
2,0.028574164,0.811456602,0.517429427,20.441397,-1.540970626,0.732283198
2,0.007935808,0.783826022,0.566855046,6.819395873,-2.209608895,-4.002016389
2,0.047096286,0.832449545,0.624531007,11.00405215,11.03769908,-2.834355301
2,0.412553638,0.802562535,0.602374184,11.23794992,-0.052725532,3.537517096
2,0.002096799,0.736430962,0.684619689,12.38689614,0.808244221,3.142588138
2,0.069903717,0.847186888,0.706040847,12.83853578,3.662632159,1.178349412
2,-0.059893896,0.715503965,0.518554018,15.20357337,5.485555889,1.931904209
2,-0.01666945,0.758940781,0.594017416,9.160825963,1.696567419,-0.351362131
2,-0.077992942,0.854932417,0.733763409,8.225278485,0.251450008,1.555260489
2,-0.033688393,0.679045271,0.716090986,6.438418416,1.879036846,-0.223042666
2,-0.031998528,0.838154505,0.756084149,7.54839827,9.666623532,3.760619833
2,0.055429359,0.712555705,0.688966843,2.232462927,8.145976268,4.366912044
2,0.103820662,0.821083409,0.520006968,5.881740575,4.522552869,3.386548853
2,-0.054571265,0.762758644,0.561747214,4.615799496,3.205845906,0.664010024
2,-0.012419589,0.662975201,0.787017279,4.870854116,2.099696486,-0.189440043
2,-0.082200007,0.653854224,0.709114241,6.667828703,2.873797112,2.430583343
2,-0.058307674,0.664230492,0.592726766,3.470804298,0.621365834,3.744735953
2,-0.059267869,0.75611445,0.753100562,7.358018483,2.468946508,2.299826597
2,0.016404616,0.502819081,0.75413698,7.845518707,3.688279706,-1.293483074
2,-0.006886819,0.640324033,0.756338579,-1.359178648,1.339972623,2.112128088
2,0.175666204,0.753137752,0.689157258,-5.547792223,0.73622183,2.923010596
2,0.165458546,0.811488788,0.547767055,-11.74576027,2.988130128,-1.967205914
2,-0.047141966,0.622169176,0.5946355,-25.08300888,-1.473240834,-3.110802572
2,-0.168881716,0.950259614,0.737988745,-42.13061895,-2.800184263,-5.31957061
2,-0.094032647,0.814516159,0.656227045,-40.92651777,-10.44670907,-6.691851201
2,-0.087874423,0.7486485,0.644791978,-21.38041054,-0.315964229,2.24429709
2,0.14096496,0.8982117,0.594073109,-72.15664521,-21.26618104,4.856972794
2,-0.050307319,1.031117641,0.505525856,-32.83326981,-1.634995128,1.240434459
2,-0.072796712,0.859408711,0.315329362,-61.66087101,-5.796533334,-0.773251491
2,-0.032488792,0.974490332,0.443193592,-37.19948259,-3.53740506,1.79962765
2,0.211014634,1.000882219,0.395404171,-23.3975182,1.925595321,-2.753370861
2,-0.058112189,0.81738677,0.166309669,-18.06996664,-3.949757967,1.683621805
2,-0.129069601,1.038763437,0.203862717,-7.484768845,-4.0700183,-1.101441786
2,-0.106765242,0.890398974,0.204845479,-23.54743907,-9.55567579,0.278853422
2,0.122216125,0.974790949,0.320573689,-10.44826153,-4.441214747,4.308707401
2,-0.052678471,0.929400017,0.151032528,-15.79715708,-3.287926618,3.130207844
2,0.086009881,1.011986929,0.22432918,-2.524574032,-0.056477893,-0.578307624
2,0.003158047,1.272484335,0.104254212,-7.041860576,0.62058623,-1.71917656
2,-0.058750704,0.881094856,0.32238645,-8.413611269,-1.123632293,-0.111865993
2,0.218288728,0.996948085,0.371875834,-3.05550239,3.375022459,-1.143852658
2,0.085408241,1.053497904,0.245738006,-12.87593778,-6.178507896,-4.213354372
2,0.03678361,1.112985217,0.187842566,-3.218854499,2.695225627,-0.386398501
2,-0.064893517,1.059692608,0.089839227,-8.654191058,-3.267212208,-3.992486605
2,-0.160501862,1.017783515,0.014593537,-2.439905111,0.107315713,-1.524465736
2,-0.065737253,0.931301842,0.376177112,1.69911728,0.422781809,-2.068918323
2,0.068382446,0.907383233,0.152546491,6.861036268,-0.917495246,1.840337015
2,-0.010783135,0.857257211,0.044766456,23.50002691,3.517252457,-1.807214047
2,-0.046703359,0.996376289,0.352308128,15.40865293,-3.925010553,0.109713773
2,0.027109371,0.887623611,0.265463327,26.7549052,-2.463687423,-1.120146819
2,0.159993069,0.743876298,0.303282515,23.5735697,-0.355936091,0.643285716
2,-0.001487586,1.023765693,0.031095258,24.10352234,3.107963043,2.043130753
2,-0.03030485,0.886707415,0.296714615,30.25120538,3.043874309,-4.615410785
2,0.057170489,0.936090601,0.361384021,10.87625327,-4.09559541,-7.503661849
2,-0.070080736,1.161042045,0.364355017,65.8961012,-3.946220518,15.2733491
2,-0.119029749,0.850104296,0.438328532,7.282888429,17.85125155,-17.347602
2,-0.097965434,1.004907467,0.45563068,-0.983228269,-11.1352302,-4.757361148
2,-0.034659282,0.820724185,0.266229982,-10.23316408,-13.52473756,-6.670698723
2,-0.015903734,0.876974659,0.191829524,7.089759289,2.22519479,-3.777034009
2,-0.142455133,0.967030342,0.377643801,3.00002739,-3.116773431,-1.461067712
2,-0.023614452,0.963745824,0.414261216,2.012066837,-3.658860988,0.375599905
2,-0.027151089,0.893674365,0.261716825,-1.885732605,-4.352855311,2.23002067
2,-0.040185262,0.926534322,0.234936768,-4.061663341,-1.938625736,0.26711556
2,0.118381372,0.772782975,0.505480706,6.570857141,5.357084341,-1.922843015
2,-0.053999178,0.880486064,0.424010186,7.456046064,2.97858761,0.224609596
2,0.220050514,0.765505871,0.452500559,2.364435823,2.511355055,-1.8824693
2,-0.015453923,0.860519965,0.565543419,9.165057927,-2.192448831,-2.44584484
2,0.073336785,0.706703866,0.619140448,0.264983746,-12.33988989,-0.257840211
2,-0.114738468,0.872229134,0.712123267,11.19126441,13.4735883,-3.259586987
2,0.026541044,1.171010683,0.363900662,-16.74642392,-29.56387867,7.267172006
2,-0.006955852,0.913010705,0.17493315,7.026513505,8.776247399,2.501856599
2,-0.19485458,1.131615769,0.207793149,-45.04906818,-7.406422763,20.37030505
2,-0.223907512,0.781389929,0.197379451,28.40958239,12.65842817,13.8252819
2,-0.135348202,1.06925427,0.418426587,-7.065676728,4.169313322,4.758309867
2,-0.029473348,0.753676688,0.464228972,-12.06365617,-1.100571215,9.339624093
2,-0.043993635,0.856427919,0.277286689,-10.66690432,-0.609562347,6.156523243
2,-0.135874546,1.086731168,0.439869146,-8.508508873,-2.094429421,3.846890499
2,0.021276595,1.009106058,0.231224692,-6.476675562,-0.948064199,3.772126231
2,-0.005034082,1.040661026,0.22908019,-6.735491955,-2.394804696,4.011273744
2,-0.125636921,1.085886304,0.005312936,1.903479305,8.352537933,-4.929856559
2,-0.043417751,0.940545502,0.424173568,5.495245676,10.8788586,5.267496596
2,-0.158543759,0.727926751,0.254806956,1.014473711,15.71462277,-0.756222914
2,0.022653086,0.948015752,0.364136556,4.261144607,16.09051425,5.364690595
2,0.176853593,0.791832711,0.434559257,0.675176201,5.578883239,3.612500232
2,0.055888045,0.854665814,0.264413759,-5.104893938,-1.922982883,0.978172345
2,-0.057631288,0.740729043,0.163226442,0.465107856,-0.040604798,3.39198364
2,-0.067210925,0.760715349,0.130777465,-5.335025535,-3.063455904,2.78510051
2,-0.142800072,0.768305554,0.293872352,-2.157529782,0.67261117,7.394663269
2,0.065225647,1.133043394,0.229632703,-2.092180034,5.23218923,3.369574436
2,-0.134980098,1.093221537,0.146440016,-2.768384173,7.820277463,2.021223554
2,0.037896869,0.988746116,0.211498096,0.686195279,9.595744178,4.027809187
2,0.009206237,0.902928074,0.495197933,0.885829124,9.241726696,4.316982485
2,0.008001502,0.900527033,0.393504763,7.446765442,8.982262249,4.39540343
2,-0.075039031,0.849954769,0.273199917,-0.533139215,2.957650132,6.037746698
2,0.082923086,0.953703485,0.264693306,6.320521822,5.490385766,0.620722792
2,-0.010566483,1.003758117,0.289038762,5.431867205,-0.277582008,-1.803028003
2,0.155503096,1.075689913,0.467212385,10.57881877,-3.500687029,-1.567698644
2,0.1245397,0.858240845,0.270073953,10.11775616,-8.950523973,1.670966918
2,0.092717036,1.055755766,0.362725795,10.16345253,-6.877837361,-4.565889951
2,0.062418959,0.807439693,0.286873737,3.40427656,-14.10390575,-7.722172997
2,-0.130725375,0.77283666,0.152990666,5.172217567,6.135710347,-7.660340644
2,0.256377289,0.93568244,0.449202766,4.456769229,-14.4851849,-6.510895958
2,-0.062309999,0.898645432,0.30383512,-0.504624341,-11.88054688,-8.119383082
2,-0.064449051,0.908279723,0.399639896,-0.737063456,-8.536191509,-4.938597956
2,0.040087793,1.01577501,0.147822247,1.649273425,3.172651195,-8.7264266
2,-0.035527756,0.925484436,0.48770823,-6.06714884,-14.60257849,-1.856662182
2,-0.046092909,0.869654677,0.384441374,3.66629179,-1.332072842,-2.702689815
2,0.068064151,0.84324913,0.473169996,-4.367859007,-5.804074396,-3.793856832
2,0.068615543,0.814163871,0.286440649,1.684799776,4.343782639,-6.572759796
2,0.020852985,0.9831557,0.278323502,4.847996406,0.988414305,-1.630832313
2,-0.012569735,0.923574869,0.383292696,-0.861711612,-6.230233036,0.116106497
2,-0.096449858,1.006910687,0.374936268,-1.530157106,1.371161335,-8.655982002
2,-0.070694328,1.032365028,0.347747293,-0.351340481,-1.497299856,-4.724491247
2,0.069623192,0.95964683,0.310073204,-1.644023211,-3.503178204,2.996745736
2,-0.112229976,0.84023333,0.324361411,5.516990514,2.000838387,-2.53639816
2,0.177813888,0.788437641,0.390275891,3.815993292,2.784502763,-6.033084376
2,-0.074064164,0.930936984,0.253715694,-13.24751272,-47.74936645,17.00854275
2,0.251825128,0.95714632,0.451857334,19.60984848,9.007593153,0.249595436
2,0.142803114,0.807929774,0.411320263,3.225191891,-17.68655871,1.6161265
2,0.009337613,0.850597591,0.209591975,4.772429457,-9.064122638,5.551701037
2,-0.152215315,0.769579657,0.221788247,0.398501151,-0.690161378,-0.416153526
2,-0.086694254,0.894557778,0.391915191,2.072589618,0.706081993,15.33164794
2,-0.240085315,1.074724394,0.475371287,-2.148911869,4.85040627,3.76768133
2,0.009677597,0.898322379,0.280273408,0.980512663,22.44915151,-0.507246703
2,-0.005817227,0.913463573,0.396486036,-6.410326179,11.62409418,3.802836549
2,0.083552544,0.80238101,0.479123746,-1.770065435,16.55023516,3.988866991
2,-0.147771418,1.037578947,0.328983128,-9.002575474,8.329801601,5.89211621
2,0.126932434,0.867239611,0.551781951,-4.328997944,7.923772322,-5.455392235
2,-0.06343113,0.859148106,0.079398052,6.41413876,22.9929108,-3.399854779
2,-0.102986085,1.026994644,0.306996322,-4.268560347,11.80893393,1.706049303
2,-0.032806248,0.802730852,0.204652808,6.731293974,15.8025306,4.637450479
2,0.043953525,0.886056451,0.324095471,-2.402534426,9.973290473,1.484072816
2,0.086546195,0.936324375,0.422538713,-4.745601893,5.359505289,2.586776724
2,0.053328481,0.976756562,0.355100823,-2.70054438,6.349579359,3.530070917
2,-0.033361292,0.873090725,0.373299672,-8.540801421,-3.081495601,3.876499977
2,-0.170132729,0.958145899,0.511210034,1.566030766,4.819864231,4.438418919
2,-0.031536948,0.857692332,0.466835359,-0.317232984,1.642198127,2.336236941
2,-0.048643393,0.756897193,0.394505922,1.808113029,4.641827356,6.101681921
2,-0.280271775,0.990830179,0.216271472,1.743625764,5.210236379,0.276814858
2,-0.049191219,0.917663476,0.414361681,2.482518517,5.53369268,0.629496826
2,-0.037529555,0.880515086,0.247634108,-5.478421453,-3.544444369,-4.035743115
2,0.080391274,0.839269241,0.368527214,-0.17222302,4.531601233,-1.728476065
2,-0.011529161,0.939716687,0.577271809,3.979369056,-2.696231105,-1.316823754
2,-0.033098067,1.017231609,0.460301935,2.634009036,-0.961102784,-0.885193049
2,0.071733145,0.755603137,0.448496749,6.995465528,6.335471097,1.628319876
2,-0.039021758,0.825872347,0.29316719,-0.915555275,1.865872156,0.295720604
2,-0.095399471,0.808074055,0.244907334,4.862771066,2.411603608,2.569090886
2,0.073999054,0.967557733,0.221122519,-0.231845595,-0.830859727,0.774062646
